       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
    710.000     5.1015   3.333765 7.8138e-02  0.0243599  0.1428558    34.3916     0.5385    27.1812    1481.79     5.0434
    711.000     5.1009   3.333809 7.7685e-02  0.0244193  0.1419738    34.3922     0.5399    27.1817    1481.81     5.0427
    712.000     5.0995   3.333968 7.6733e-02  0.0250965  0.1418490    34.3949     0.5421    27.1840    1481.82     5.0413
    713.000     5.0918   3.333402 7.7309e-02  0.0247528  0.1404406    34.3959     0.5439    27.1857    1481.81     5.0335
    714.000     5.0868   3.333073 7.7589e-02  0.0253076  0.1396941    34.3967     0.5464    27.1869    1481.81     5.0284
    715.000     5.0864   3.333158 7.6924e-02  0.0244213  0.1391948    34.3976     0.5459    27.1877    1481.82     5.0279
    716.000     5.0855   3.333211 7.8564e-02  0.0244200  0.1391941    34.3986     0.5462    27.1886    1481.84     5.0270
    717.000     5.0849   3.333221 7.8028e-02  0.0244200  0.1391941    34.3988     0.5470    27.1888    1481.85     5.0263
    718.000     5.0827   3.333101 7.7702e-02  0.0236939  0.1391941    34.3993     0.5469    27.1894    1481.86     5.0240
    719.000     5.0791   3.332844 7.7346e-02  0.0232079  0.1379968    34.3994     0.5476    27.1900    1481.86     5.0204
    720.000     5.0738   3.332429 7.8981e-02  0.0231990  0.1372837    34.3996     0.5484    27.1907    1481.86     5.0150
    721.000     5.0694   3.332195 7.6366e-02  0.0231990  0.1376285    34.4009     0.5486    27.1923    1481.86     5.0105
    722.000     5.0635   3.331890 7.7854e-02  0.0227056  0.1369282    34.4030     0.5496    27.1946    1481.85     5.0046
    723.000     5.0552   3.331282 7.7886e-02  0.0221123  0.1391724    34.4040     0.5492    27.1964    1481.83     4.9962
    724.000     5.0501   3.330969 7.8570e-02  0.0231961  0.1401074    34.4051     0.5489    27.1979    1481.83     4.9911
    725.000     5.0467   3.330801 7.7472e-02  0.0232842  0.1412174    34.4062     0.5501    27.1991    1481.83     4.9876
    726.000     5.0428   3.330600 7.7282e-02  0.0244055  0.1417781    34.4074     0.5499    27.2004    1481.84     4.9837
    727.000     5.0399   3.330452 7.7158e-02  0.0254168  0.1429102    34.4082     0.5502    27.2014    1481.84     4.9807
    728.000     5.0370   3.330281 7.7843e-02  0.0256426  0.1424983    34.4086     0.5506    27.2021    1481.85     4.9777
    729.000     5.0315   3.329851 7.7081e-02  0.0268757  0.1416264    34.4089     0.5525    27.2030    1481.84     4.9721
    730.000     5.0208   3.329053 7.7422e-02  0.0268620  0.1416914    34.4102     0.5525    27.2052    1481.82     4.9614
    731.000     5.0141   3.328622 7.7272e-02  0.0268620  0.1394280    34.4116     0.5546    27.2071    1481.81     4.9547
    732.000     5.0098   3.328316 7.7089e-02  0.0268620  0.1392491    34.4120     0.5555    27.2080    1481.81     4.9503
    733.000     5.0064   3.328124 7.7912e-02  0.0268620  0.1392496    34.4128     0.5570    27.2089    1481.81     4.9468
    734.000     5.0049   3.328098 7.8375e-02  0.0261499  0.1391957    34.4135     0.5582    27.2097    1481.82     4.9453
    735.000     5.0018   3.327897 7.7747e-02  0.0247922  0.1391941    34.4139     0.5592    27.2104    1481.82     4.9421
    736.000     4.9974   3.327632 7.6090e-02  0.0243263  0.1375572    34.4148     0.5607    27.2116    1481.82     4.9376
    737.000     4.9973   3.327691 7.7399e-02  0.0234394  0.1370480    34.4151     0.5617    27.2118    1481.84     4.9375
    738.000     4.9970   3.327724 7.6729e-02  0.0231985  0.1380392    34.4153     0.5618    27.2120    1481.86     4.9370
    739.000     4.9957   3.327678 7.7940e-02  0.0231990  0.1391937    34.4156     0.5620    27.2124    1481.87     4.9357
    740.000     4.9925   3.327462 7.6126e-02  0.0231990  0.1392613    34.4159     0.5626    27.2130    1481.87     4.9324
    741.000     4.9886   3.327191 7.7869e-02  0.0231990  0.1393220    34.4163     0.5631    27.2138    1481.87     4.9284
    742.000     4.9819   3.326704 7.7518e-02  0.0231990  0.1404373    34.4171     0.5634    27.2152    1481.86     4.9217
    743.000     4.9771   3.326453 7.7532e-02  0.0233049  0.1410960    34.4186     0.5649    27.2169    1481.86     4.9168
    744.000     4.9746   3.326405 7.7328e-02  0.0266229  0.1430880    34.4201     0.5649    27.2184    1481.87     4.9143
    745.000     4.9730   3.326320 7.7595e-02  0.0249959  0.1428545    34.4203     0.5660    27.2188    1481.88     4.9125
    746.000     4.9683   3.326014 7.7107e-02  0.0247358  0.1429226    34.4211     0.5666    27.2199    1481.88     4.9078
    747.000     4.9663   3.325925 7.7937e-02  0.0256372  0.1417091    34.4217     0.5673    27.2206    1481.88     4.9057
    748.000     4.9651   3.325904 7.7150e-02  0.0245087  0.1404340    34.4221     0.5663    27.2211    1481.90     4.9045
    749.000     4.9643   3.325896 7.7127e-02  0.0237468  0.1392024    34.4224     0.5663    27.2214    1481.91     4.9035
    750.000     4.9629   3.325871 7.7413e-02  0.0232167  0.1380129    34.4230     0.5667    27.2220    1481.92     4.9021
    751.000     4.9595   3.325672 7.7637e-02  0.0237720  0.1379980    34.4237     0.5659    27.2230    1481.92     4.8986
    752.000     4.9585   3.325672 7.8556e-02  0.0225197  0.1380372    34.4242     0.5654    27.2235    1481.94     4.8975
    753.000     4.9573   3.325675 7.7960e-02  0.0219680  0.1397013    34.4250     0.5647    27.2243    1481.95     4.8963
    754.000     4.9557   3.325584 7.8148e-02  0.0219780  0.1429814    34.4250     0.5666    27.2245    1481.96     4.8946
    755.000     4.9527   3.325376 7.7105e-02  0.0242402  0.1428570    34.4253     0.5658    27.2250    1481.96     4.8915
    756.000     4.9474   3.324996 7.7946e-02  0.0244212  0.1438129    34.4258     0.5663    27.2261    1481.96     4.8862
    757.000     4.9416   3.324573 7.7118e-02  0.0239074  0.1441414    34.4264     0.5669    27.2272    1481.95     4.8803
    758.000     4.9360   3.324169 7.6740e-02  0.0233417  0.1440797    34.4270     0.5670    27.2283    1481.95     4.8746
    759.000     4.9319   3.323888 7.7185e-02  0.0245087  0.1407950    34.4275     0.5681    27.2292    1481.95     4.8705
    760.000     4.9236   3.323247 7.7941e-02  0.0250376  0.1432625    34.4281     0.5682    27.2306    1481.93     4.8621
    761.000     4.9200   3.323015 7.6789e-02  0.0244549  0.1434290    34.4286     0.5691    27.2314    1481.93     4.8585
    762.000     4.9182   3.322894 7.7485e-02  0.0267166  0.1421552    34.4286     0.5691    27.2317    1481.94     4.8566
    763.000     4.9105   3.322316 7.7185e-02  0.0253391  0.1401147    34.4294     0.5699    27.2331    1481.93     4.8489
    764.000     4.9044   3.321875 7.7680e-02  0.0244208  0.1391949    34.4301     0.5701    27.2343    1481.92     4.8427
    765.000     4.8967   3.321335 7.7049e-02  0.0243741  0.1382755    34.4312     0.5710    27.2361    1481.91     4.8350
    766.000     4.8948   3.321229 7.7888e-02  0.0237225  0.1379695    34.4314     0.5706    27.2365    1481.91     4.8330
    767.000     4.8908   3.320946 7.7796e-02  0.0232022  0.1379731    34.4318     0.5700    27.2373    1481.91     4.8289
    768.000     4.8865   3.320652 7.7694e-02  0.0231990  0.1379731    34.4323     0.5718    27.2382    1481.91     4.8246
    769.000     4.8838   3.320495 7.7283e-02  0.0231370  0.1379731    34.4328     0.5715    27.2389    1481.92     4.8218
    770.000     4.8804   3.320240 7.6610e-02  0.0207761  0.1405535    34.4329     0.5721    27.2393    1481.92     4.8183
    771.000     4.8758   3.319939 7.7564e-02  0.0223594  0.1395483    34.4336     0.5711    27.2404    1481.92     4.8137
    772.000     4.8743   3.319883 7.7456e-02  0.0237040  0.1409845    34.4340     0.5670    27.2409    1481.93     4.8121
    773.000     4.8726   3.319827 7.8486e-02  0.0241165  0.1435152    34.4346     0.5649    27.2416    1481.94     4.8103
    774.000     4.8707   3.319755 7.7359e-02  0.0235392  0.1420227    34.4352     0.5639    27.2423    1481.95     4.8084
    775.000     4.8668   3.319507 7.7097e-02  0.0244207  0.1425668    34.4359     0.5609    27.2432    1481.95     4.8044
    776.000     4.8619   3.319169 7.7106e-02  0.0244200  0.1434700    34.4365     0.5602    27.2443    1481.95     4.7994
    777.000     4.8603   3.319096 7.7837e-02  0.0255776  0.1438941    34.4368     0.5593    27.2447    1481.96     4.7978
    778.000     4.8594   3.319064 7.7254e-02  0.0237166  0.1429308    34.4369     0.5577    27.2449    1481.97     4.7967
    779.000     4.8592   3.319092 7.7949e-02  0.0260095  0.1417567    34.4369     0.5574    27.2449    1481.99     4.7965
    780.000     4.8582   3.319044 7.7839e-02  0.0257191  0.1410291    34.4369     0.5569    27.2450    1482.00     4.7954
    781.000     4.8577   3.319052 7.7751e-02  0.0251331  0.1392461    34.4370     0.5570    27.2452    1482.01     4.7948
    782.000     4.8571   3.319055 7.7170e-02  0.0251525  0.1399642    34.4371     0.5567    27.2453    1482.03     4.7942
    783.000     4.8568   3.319069 7.7205e-02  0.0246562  0.1405075    34.4371     0.5573    27.2454    1482.04     4.7937
    784.000     4.8560   3.319047 7.6604e-02  0.0244198  0.1397774    34.4371     0.5571    27.2455    1482.06     4.7929
    785.000     4.8541   3.318931 7.6774e-02  0.0234564  0.1392020    34.4373     0.5576    27.2458    1482.07     4.7909
    786.000     4.8517   3.318765 7.7590e-02  0.0241839  0.1391941    34.4373     0.5589    27.2461    1482.07     4.7884
    787.000     4.8438   3.318066 7.7915e-02  0.0232275  0.1391941    34.4369     0.5601    27.2466    1482.05     4.7805
    788.000     4.8319   3.317042 7.7794e-02  0.0231985  0.1400754    34.4368     0.5624    27.2479    1482.02     4.7686
    789.000     4.8253   3.316479 7.7501e-02  0.0242287  0.1416383    34.4366     0.5663    27.2486    1482.01     4.7619
    790.000     4.8186   3.315947 7.6929e-02  0.0244179  0.1416361    34.4369     0.5689    27.2495    1482.00     4.7552
    791.000     4.8106   3.315302 7.6760e-02  0.0248534  0.1425029    34.4372     0.5743    27.2507    1481.98     4.7471
    792.000     4.8090   3.315209 7.6839e-02  0.0248206  0.1439705    34.4372     0.5794    27.2509    1481.99     4.7454
    793.000     4.8075   3.315107 7.7514e-02  0.0236855  0.1454820    34.4371     0.5854    27.2510    1482.00     4.7439
    794.000     4.7977   3.314359 7.7393e-02  0.0242796  0.1442380    34.4380     0.5880    27.2528    1481.98     4.7341
    795.000     4.7903   3.313861 7.6753e-02  0.0244244  0.1440726    34.4394     0.5915    27.2547    1481.97     4.7266
    796.000     4.7877   3.313780 7.7465e-02  0.0244797  0.1429435    34.4406     0.5933    27.2560    1481.98     4.7240
    797.000     4.7883   3.313953 7.7659e-02  0.0269002  0.1428552    34.4415     0.5952    27.2566    1482.00     4.7245
    798.000     4.7767   3.312901 7.7284e-02  0.0268620  0.1424240    34.4407     0.5998    27.2573    1481.96     4.7129
    799.000     4.7689   3.312483 7.6588e-02  0.0260824  0.1418005    34.4434     0.6022    27.2603    1481.95     4.7050
    800.000     4.7713   3.312891 7.7081e-02  0.0249543  0.1429068    34.4452     0.6033    27.2615    1481.98     4.7073
    801.000     4.7652   3.312435 7.8197e-02  0.0244201  0.1416364    34.4458     0.6027    27.2626    1481.97     4.7011
    802.000     4.7593   3.312040 7.7841e-02  0.0244200  0.1406764    34.4468     0.6033    27.2641    1481.97     4.6952
    803.000     4.7585   3.312053 7.6950e-02  0.0244200  0.1394745    34.4472     0.6041    27.2645    1481.98     4.6944
    804.000     4.7586   3.312122 7.8202e-02  0.0236889  0.1391946    34.4474     0.6037    27.2647    1482.00     4.6943
    805.000     4.7541   3.311810 7.7606e-02  0.0244326  0.1391941    34.4479     0.6040    27.2656    1482.00     4.6898
    806.000     4.7482   3.311327 7.7844e-02  0.0221877  0.1413817    34.4479     0.6055    27.2662    1481.99     4.6838
    807.000     4.7467   3.311246 7.7061e-02  0.0232262  0.1416448    34.4481     0.6062    27.2665    1482.00     4.6822
    808.000     4.7459   3.311280 7.6921e-02  0.0244322  0.1435475    34.4488     0.6071    27.2671    1482.01     4.6814
    809.000     4.7462   3.311421 7.6511e-02  0.0244200  0.1440846    34.4496     0.6074    27.2678    1482.03     4.6816
    810.000     4.7484   3.311771 7.7119e-02  0.0238389  0.1440781    34.4509     0.6056    27.2685    1482.06     4.6837
    811.000     4.7518   3.312305 7.7116e-02  0.0231367  0.1428605    34.4530     0.6040    27.2699    1482.09     4.6869
    812.000     4.7479   3.312068 7.7239e-02  0.0233020  0.1445238    34.4538     0.6026    27.2710    1482.09     4.6830
    813.000     4.7424   3.311680 7.7538e-02  0.0243013  0.1458556    34.4545     0.6001    27.2721    1482.09     4.6774
    814.000     4.7371   3.311278 7.7384e-02  0.0255635  0.1432133    34.4548     0.5974    27.2730    1482.08     4.6721
    815.000     4.7305   3.310810 7.7346e-02  0.0247961  0.1440777    34.4557     0.5984    27.2744    1482.07     4.6654
    816.000     4.7299   3.310816 7.7923e-02  0.0252535  0.1440781    34.4558     0.5975    27.2746    1482.09     4.6648
    817.000     4.7272   3.310678 7.7717e-02  0.0248931  0.1440781    34.4566     0.5988    27.2754    1482.09     4.6620
    818.000     4.7265   3.310676 7.7992e-02  0.0250820  0.1440781    34.4568     0.5994    27.2757    1482.11     4.6612
    819.000     4.7254   3.310648 7.7447e-02  0.0250015  0.1440781    34.4570     0.6002    27.2760    1482.12     4.6600
    820.000     4.7247   3.310649 7.7308e-02  0.0244190  0.1440781    34.4573     0.6008    27.2763    1482.13     4.6592
    821.000     4.7178   3.310248 7.8351e-02  0.0244200  0.1441462    34.4592     0.6020    27.2786    1482.12     4.6523
    822.000     4.7139   3.310013 7.7131e-02  0.0266407  0.1433176    34.4600     0.6021    27.2797    1482.12     4.6484
    823.000     4.7123   3.309917 7.7368e-02  0.0259826  0.1428797    34.4601     0.6044    27.2799    1482.13     4.6467
    824.000     4.7121   3.309932 7.7494e-02  0.0260653  0.1417317    34.4600     0.6062    27.2798    1482.15     4.6464
    825.000     4.7061   3.309492 7.8276e-02  0.0243454  0.1390775    34.4606     0.6072    27.2810    1482.14     4.6403
    826.000     4.7044   3.309427 7.7831e-02  0.0244200  0.1390073    34.4611     0.6086    27.2816    1482.15     4.6385
    827.000     4.7033   3.309378 7.8959e-02  0.0233334  0.1379719    34.4612     0.6081    27.2818    1482.16     4.6374
    828.000     4.7010   3.309245 7.7344e-02  0.0236318  0.1396355    34.4615     0.6109    27.2823    1482.17     4.6350
    829.000     4.7011   3.309304 7.7535e-02  0.0244260  0.1399427    34.4616     0.6105    27.2824    1482.19     4.6350
    830.000     4.6961   3.308870 7.7881e-02  0.0244200  0.1380039    34.4612     0.6113    27.2826    1482.18     4.6300
    831.000     4.6893   3.308383 7.8478e-02  0.0234552  0.1379731    34.4620     0.6143    27.2840    1482.17     4.6232
    832.000     4.6834   3.307858 7.7320e-02  0.0230776  0.1380069    34.4615     0.6157    27.2843    1482.16     4.6172
    833.000     4.6782   3.307461 7.6990e-02  0.0232328  0.1397655    34.4618     0.6189    27.2851    1482.16     4.6119
    834.000     4.6726   3.306980 7.7667e-02  0.0234057  0.1423752    34.4616     0.6219    27.2855    1482.15     4.6063
    835.000     4.6674   3.306559 7.7058e-02  0.0244215  0.1439901    34.4616     0.6247    27.2861    1482.15     4.6010
    836.000     4.6671   3.306692 7.6386e-02  0.0249582  0.1440774    34.4629     0.6255    27.2872    1482.16     4.6006
    837.000     4.6658   3.306625 7.7889e-02  0.0249170  0.1428898    34.4629     0.6276    27.2873    1482.17     4.5993
    838.000     4.6640   3.306529 7.8153e-02  0.0251921  0.1428556    34.4631     0.6279    27.2877    1482.18     4.5974
    839.000     4.6629   3.306494 7.7249e-02  0.0256528  0.1417238    34.4634     0.6280    27.2881    1482.20     4.5962
    840.000     4.6629   3.306532 7.7106e-02  0.0255190  0.1416362    34.4633     0.6283    27.2880    1482.21     4.5961
    841.000     4.6630   3.306586 7.7496e-02  0.0256393  0.1413827    34.4634     0.6291    27.2880    1482.23     4.5961
    842.000     4.6618   3.306555 7.6932e-02  0.0255863  0.1404840    34.4637     0.6288    27.2885    1482.24     4.5948
    843.000     4.6610   3.306543 7.7680e-02  0.0244116  0.1404181    34.4639     0.6283    27.2887    1482.25     4.5940
