CTD,20120906FEGNRIFS
#ORIGINAL_FILE=\CTD\Report\c3100a.asc
#CTD_SAL ax+b   :a=0.981152
#CTD_SAL ax+b   :b=0.659199
# sensor 0 = Frequency  0  temperature, 1549, 06-Oct-09
# sensor 1 = Frequency  1  conductivity, 1245, 15-Oct-09, cpcor = -9.5700e-08
# sensor 2 = Frequency  2  pressure, 53581, 15-jul-1998
# System UpLoad Time = May 10 2010 06:46:35
# NMEA Latitude = 30 59.82 N
# NMEA Longitude = 138 00.00 E
NUMBER_HEADERS=10
EXPOCODE=49SO201005
SECT=138E
STNNBR=  3100CR
CASTNO=1
DATE=20100509
TIME=2140
LATITUDE=30.997
LONGITUDE=138.000
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,
1908,2,2.2131,2,34.57958957,2,89.43839688,1
1909,2,2.209,2,34.58008014,2,89.57376979,1
1910,2,2.2076,2,34.5804726,2,89.61816862,1
1911,2,2.2073,2,34.58057072,2,89.6260037,1
1912,2,2.2073,2,34.58057072,2,89.69782534,1
1913,2,2.2076,2,34.58057072,2,89.92156062,1
1914,2,2.2076,2,34.58057072,2,89.91590195,1
1915,2,2.2072,2,34.58066883,2,89.92199591,1
1916,2,2.2058,2,34.58086506,2,89.92765458,1
1917,2,2.2044,2,34.58096318,2,89.93853665,1
1918,2,2.2033,2,34.58106129,2,90.00861715,1
1919,2,2.2021,2,34.58125752,2,90.10829688,1
1920,2,2.1994,2,34.58155187,2,90.20884717,1
1921,2,2.1966,2,34.58214056,2,90.22234094,1
1922,2,2.1947,2,34.58223868,2,90.25716355,1
1923,2,2.1936,2,34.58253302,2,90.31244444,1
1924,2,2.1922,2,34.58272925,2,90.456523,1
1925,2,2.1901,2,34.5830236,2,90.53966199,1
1926,2,2.1882,2,34.58321983,2,90.54488538,1
1927,2,2.1873,2,34.58341606,2,90.57666101,1
1928,2,2.1866,2,34.58361229,2,90.72683353,1
1929,2,2.1857,2,34.58351417,2,90.81345478,1
1930,2,2.185,2,34.58400475,2,90.85611248,1
1931,2,2.1848,2,34.58400475,2,90.95230994,1
1932,2,2.1835,2,34.58400475,2,91.06287173,1
1933,2,2.1824,2,34.58420098,2,91.09682378,1
1934,2,2.1821,2,34.58420098,2,91.19867992,1
1935,2,2.1812,2,34.5842991,2,91.26266647,1
1936,2,2.1806,2,34.58449533,2,91.39673353,1
1937,2,2.179,2,34.58439721,2,91.40065107,1
1938,2,2.1741,2,34.58508402,2,91.39978051,1
1939,2,2.1706,2,34.58567271,2,91.40369805,1
1940,2,2.1699,2,34.58577082,2,91.57911696,1
1941,2,2.1688,2,34.58606517,2,91.90557895,1
1942,2,2.1666,2,34.58645763,2,91.87772086,1
1943,2,2.1659,2,34.58655575,2,91.94257797,1
1944,2,2.1658,2,34.58645763,2,91.96651852,1
1945,2,2.1646,2,34.58655575,2,92.01439961,1
1946,2,2.1637,2,34.58685009,2,92.02658752,1
1947,2,2.1629,2,34.58704632,2,92.06445712,1
1948,2,2.1627,2,34.58685009,2,92.02919922,1
1949,2,2.1631,2,34.58685009,2,92.37046082,1
1950,2,2.1623,2,34.58704632,2,92.48145789,1
1951,2,2.162,2,34.58714444,2,92.39788363,1
1952,2,2.1601,2,34.58704632,2,92.48232846,1
1953,2,2.1587,2,34.58773313,2,92.34390858,1
1954,2,2.1585,2,34.5875369,2,92.37916647,1
1955,2,2.1577,2,34.58763501,2,92.4462,1
1956,2,2.1567,2,34.58763501,2,92.53108012,1
1957,2,2.1564,2,34.58783124,2,92.57504366,1
1958,2,2.156,2,34.58783124,2,92.62161891,1
1959,2,2.1551,2,34.58812559,2,92.62292476,1
1960,2,2.1537,2,34.58812559,2,92.63075984,1
1961,2,2.1507,2,34.58832182,2,92.67428811,1
1962,2,2.1476,2,34.58871428,2,92.69648752,1
1963,2,2.147,2,34.58891051,2,92.7874616,1
1964,2,2.1456,2,34.58900863,2,92.75525068,1
1965,2,2.1447,2,34.58920486,2,92.71912222,1
1966,2,2.144,2,34.58930297,2,92.72347505,1
1967,2,2.1434,2,34.58940109,2,92.75176842,1
1968,2,2.1431,2,34.58940109,2,92.84578947,1
1969,2,2.1428,2,34.58959732,2,92.90150565,1
1970,2,2.1424,2,34.58959732,2,92.93154016,1
1971,2,2.1415,2,34.58979355,2,92.94111637,1
1972,2,2.141,2,34.58979355,2,93.01990253,1
1973,2,2.1403,2,34.58998978,2,93.02599649,1
1974,2,2.1401,2,34.58998978,2,93.03165517,1
1975,2,2.1395,2,34.58998978,2,92.97463314,1
1976,2,2.1385,2,34.59018601,2,93.0307846,1
1977,2,2.1386,2,34.59018601,2,93.18443938,1
1978,2,2.1384,2,34.59028412,2,93.20707407,1
1979,2,2.1378,2,34.59048035,2,93.31328304,1
1980,2,2.1358,2,34.59038224,2,93.31110663,1
1981,2,2.1321,2,34.59087281,2,93.19793314,1
1982,2,2.1286,2,34.59155962,2,93.26801365,1
1983,2,2.1263,2,34.59185397,2,93.41905673,1
1984,2,2.1252,2,34.5920502,2,93.58446413,1
1985,2,2.1242,2,34.59224643,2,93.68849669,1
1986,2,2.1223,2,34.59244266,2,93.77207096,1
1987,2,2.1208,2,34.59263889,2,93.86173918,1
1988,2,2.1183,2,34.59293323,2,94.00277076,1
1989,2,2.1156,2,34.59342381,2,94.11899123,1
1990,2,2.1152,2,34.59352193,2,94.19951852,1
1991,2,2.114,2,34.59371816,2,94.26829318,1
1992,2,2.1131,2,34.59371816,2,94.27917524,1
1993,2,2.1101,2,34.59411062,2,94.37406686,1
1994,2,2.1075,2,34.59430685,2,94.56820292,1
1995,2,2.1058,2,34.59489554,2,94.68747037,1
1996,2,2.1053,2,34.59489554,2,94.82023158,1
1997,2,2.1045,2,34.59509177,2,94.78236199,1
1998,2,2.1044,2,34.59509177,2,94.82937251,1
1999,2,2.1041,2,34.59518988,2,94.85113665,1
2000,2,2.1036,2,34.59509177,2,95.00087388,1
2001,2,2.1027,2,34.59538611,2,95.1157885,1
2002,2,2.1009,2,34.59558234,2,95.12449415,1
2003,2,2.1001,2,34.59597481,2,95.12754113,1
2004,2,2.1002,2,34.59577857,2,95.13537622,1
2005,2,2.1008,2,34.59568046,2,95.26204347,1
2006,2,2.1011,2,34.59568046,2,95.43136842,1
2007,2,2.101,2,34.59587669,2,95.39611053,1
2008,2,2.1003,2,34.59587669,2,95.42788616,1
2009,2,2.0994,2,34.59587669,2,95.43876823,1
2010,2,2.0973,2,34.59617104,2,95.46270877,1
2011,2,2.0972,2,34.59636727,2,95.47794366,1
2012,2,2.0972,2,34.59626915,2,95.49666082,1
2013,2,2.0962,2,34.59646538,2,95.53191871,1
2014,2,2.0952,2,34.5965635,2,95.59938752,1
2015,2,2.0939,2,34.59685784,2,95.68165595,1
2016,2,2.0935,2,34.59675973,2,95.75695984,1
2017,2,2.0932,2,34.59685784,2,95.78742963,1
2018,2,2.0928,2,34.59705407,2,95.81311131,1
2019,2,2.0922,2,34.59685784,2,95.82138168,1
2020,2,2.0907,2,34.59705407,2,95.83487544,1
2021,2,2.0893,2,34.59734842,2,95.86926277,1
2022,2,2.0884,2,34.59744653,2,96.0316232,1
2023,2,2.0879,2,34.59754465,2,95.99680058,1
2024,2,2.0875,2,34.59783899,2,96.03641131,1
2025,2,2.0871,2,34.59783899,2,96.00811793,1
2026,2,2.086,2,34.59774088,2,95.94239025,1
2027,2,2.0846,2,34.59793711,2,96.01203548,1
2028,2,2.0847,2,34.59783899,2,96.32195673,1
2029,2,2.0814,2,34.59832957,2,96.41118967,1
2030,2,2.0786,2,34.59901638,2,96.46472943,1
2031,2,2.0785,2,34.59911449,2,96.4203306,1
2032,2,2.0784,2,34.59891826,2,96.43513021,1
2033,2,2.0784,2,34.59891826,2,96.48954055,1
2034,2,2.0774,2,34.59901638,2,96.64580702,1
2035,2,2.0771,2,34.59921261,2,96.71980507,1
2036,2,2.0764,2,34.59921261,2,96.74113392,1
2037,2,2.0747,2,34.59931072,2,96.74548674,1
2038,2,2.072,2,34.59960507,2,96.68977057,1
2039,2,2.0691,2,34.59999753,2,96.78030936,1
2040,2,2.0675,2,34.60029187,2,96.9348347,1
2041,2,2.0634,2,34.6004881,2,97.13245302,1
2042,2,2.0598,2,34.60137114,2,97.16161696,1
2043,2,2.0592,2,34.60146926,2,97.27479045,1
2044,2,2.0592,2,34.60156737,2,97.37490546,1
2045,2,2.0588,2,34.60146926,2,97.398846,1
2046,2,2.0579,2,34.60166549,2,97.46500897,1
2047,2,2.057,2,34.6017636,2,97.60865224,1
2048,2,2.0546,2,34.60186172,2,97.69701462,1
2049,2,2.0519,2,34.60245041,2,97.70833197,1
2050,2,2.0509,2,34.60254852,2,97.76056589,1
2051,2,2.0494,2,34.60264664,2,97.86764542,1
2052,2,2.0482,2,34.60294099,2,97.98430117,1
2053,2,2.0479,2,34.60313722,2,98.0287,1
2054,2,2.048,2,34.60313722,2,98.1540614,1
2055,2,2.0479,2,34.60323533,2,98.1166271,1
2056,2,2.0478,2,34.60323533,2,98.08615731,1
2057,2,2.0477,2,34.60313722,2,98.18757817,1
2058,2,2.0479,2,34.6030391,2,98.31903353,1
2059,2,2.045,2,34.60352968,2,98.32904503,1
2060,2,2.044,2,34.60392214,2,98.33296257,1
2061,2,2.0434,2,34.60392214,2,98.33949181,1
2062,2,2.0422,2,34.60382402,2,98.37126745,1
2063,2,2.0413,2,34.60402025,2,98.47834698,1
2064,2,2.041,2,34.60421648,2,98.58847349,1
2065,2,2.0408,2,34.60441271,2,98.55582729,1
2066,2,2.0405,2,34.60421648,2,98.59239103,1
2067,2,2.0399,2,34.6043146,2,98.63983684,1
2068,2,2.0395,2,34.6043146,2,98.68728265,1
2069,2,2.0384,2,34.60460894,2,98.66725965,1
2070,2,2.0373,2,34.60470706,2,98.76955107,1
2071,2,2.0368,2,34.60490329,2,98.83092593,1
2072,2,2.0362,2,34.60480517,2,98.89273606,1
2073,2,2.036,2,34.60480517,2,98.95933431,1
2074,2,2.0349,2,34.60519764,2,99.00765068,1
2075,2,2.0335,2,34.60519764,2,99.02157973,1
2076,2,2.0322,2,34.60549198,2,99.02680312,1
2077,2,2.032,2,34.60539387,2,99.0825193,1
2078,2,2.0305,2,34.60539387,2,99.09470721,1
2079,2,2.0273,2,34.60588444,2,99.11168324,1
2080,2,2.0258,2,34.6062769,2,99.19961033,1
2081,2,2.0258,2,34.60617879,2,99.3384655,1
2082,2,2.0254,2,34.60647313,2,99.41986335,1
2083,2,2.025,2,34.60647313,2,99.42856901,1
2084,2,2.0246,2,34.60647313,2,99.47253255,1
2085,2,2.0239,2,34.60657125,2,99.62575205,1
2086,2,2.021,2,34.60686559,2,99.69104444,1
2087,2,2.0206,2,34.60715994,2,99.69626784,1
2088,2,2.0188,2,34.60696371,2,99.69800897,1
2089,2,2.0157,2,34.6075524,2,99.70279708,1
2090,2,2.0141,2,34.60784675,2,99.78811248,1
2091,2,2.014,2,34.60774863,2,99.97746043,1
2092,2,2.0127,2,34.60794486,2,100.0148947,1
2093,2,2.011,2,34.60823921,2,100.1010807,1
2094,2,2.0101,2,34.60833732,2,100.1781257,1
2095,2,2.0098,2,34.60853355,2,100.2460298,1
2096,2,2.0094,2,34.60853355,2,100.2738879,1
2097,2,2.0087,2,34.60863167,2,100.3108869,1
2098,2,2.0083,2,34.60863167,2,100.321769,1
2099,2,2.0075,2,34.60863167,2,100.3252513,1
2100,2,2.0062,2,34.60902413,2,100.3430979,1
2101,2,2.0061,2,34.60902413,2,100.3896731,1
2102,2,2.0063,2,34.60892601,2,100.5672684,1
2103,2,2.0061,2,34.60902413,2,100.5964324,1
2104,2,2.0059,2,34.60912224,2,100.631255,1
2105,2,2.0059,2,34.60922036,2,100.5698801,1
2106,2,2.0059,2,34.60922036,2,100.5964324,1
2107,2,2.0059,2,34.60912224,2,100.6839242,1
2108,2,2.006,2,34.60912224,2,100.6656423,1
2109,2,2.0056,2,34.60912224,2,100.6778302,1
2110,2,2.0046,2,34.60931847,2,100.5677037,1
2111,2,2.0038,2,34.60941659,2,100.6878417,1
2112,2,2.0037,2,34.60941659,2,100.8088503,1
2113,2,2.0016,2,34.60971093,2,100.8127678,1
2114,2,1.9988,2,34.6095147,2,100.8171207,1
2115,2,1.9931,2,34.61088832,2,100.8049327,1
2116,2,1.9922,2,34.61088832,2,100.8393201,1
2117,2,1.991,2,34.61108455,2,101.0308444,1
2118,2,1.9902,2,34.61118266,2,101.1422768,1
2119,2,1.9892,2,34.61118266,2,101.1405357,1
2120,2,1.988,2,34.61147701,2,101.1344417,1
2121,2,1.9873,2,34.61157512,2,101.1496766,1
2122,2,1.9863,2,34.61157512,2,101.151853,1
2123,2,1.9859,2,34.61177135,2,101.5357723,1
2124,2,1.9839,2,34.61196758,2,101.6920388,1
2125,2,1.9834,2,34.61216381,2,101.701615,1
2126,2,1.9832,2,34.61226193,2,101.707709,1
2127,2,1.983,2,34.61226193,2,101.6576515,1
2128,2,1.983,2,34.61226193,2,101.6828979,1
2129,2,1.9827,2,34.61226193,2,101.6889918,1
2130,2,1.9824,2,34.61216381,2,101.8687635,1
2131,2,1.9818,2,34.61245816,2,101.9205622,1
2132,2,1.9806,2,34.61255628,2,101.9858546,1
2133,2,1.98,2,34.61265439,2,102.0119715,1
2134,2,1.9784,2,34.61294874,2,102.0232889,1
2135,2,1.9785,2,34.61285062,2,102.0393943,1
2136,2,1.978,2,34.61304685,2,102.065076,1
2137,2,1.9774,2,34.61294874,2,102.0920635,1
2138,2,1.9768,2,34.61314497,2,102.1177452,1
2139,2,1.9751,2,34.61324308,2,102.208284,1
2140,2,1.9726,2,34.61353743,2,102.2670472,1
2141,2,1.9702,2,34.61373366,2,102.2988228,1
2142,2,1.9669,2,34.61412612,2,102.3305984,1
2143,2,1.965,2,34.61451858,2,102.4080788,1
2144,2,1.963,2,34.61471481,2,102.5386635,1
2145,2,1.9615,2,34.61491104,2,102.7432464,1
2146,2,1.9605,2,34.61510727,2,102.7436817,1
2147,2,1.96,2,34.6153035,2,102.76414,1
2148,2,1.9599,2,34.6153035,2,102.7954803,1
2149,2,1.9597,2,34.6153035,2,103.0035454,1
2150,2,1.9599,2,34.61520539,2,103.0427209,1
2151,2,1.9598,2,34.6153035,2,103.0470737,1
2152,2,1.9597,2,34.61540162,2,103.0483795,1
2153,2,1.9596,2,34.6153035,2,103.0353211,1
2154,2,1.9598,2,34.6153035,2,103.1824466,1
2155,2,1.9588,2,34.61540162,2,103.2943142,1
2156,2,1.9571,2,34.61569596,2,103.2695031,1
2157,2,1.955,2,34.61579408,2,103.2738559,1
2158,2,1.9531,2,34.61618654,2,103.3369719,1
2159,2,1.9514,2,34.61608842,2,103.2625386,1
2160,2,1.9481,2,34.61667711,2,103.4427456,1
2161,2,1.9462,2,34.61697146,2,103.5089086,1
2162,2,1.9454,2,34.61716769,2,103.6238232,1
2163,2,1.9442,2,34.61706958,2,103.7526669,1
2164,2,1.9419,2,34.61756015,2,103.7679018,1
2165,2,1.939,2,34.61765827,2,103.780525,1
2166,2,1.9343,2,34.61834507,2,103.7901012,1
2167,2,1.9335,2,34.61863942,2,103.8105595,1
2168,2,1.9332,2,34.61863942,2,103.9824961,1
2169,2,1.9322,2,34.61873753,2,104.2584653,1
2170,2,1.9318,2,34.61893376,2,104.3537922,1
2171,2,1.9311,2,34.61912999,2,104.3250635,1
2172,2,1.9307,2,34.61912999,2,104.2676062,1
2173,2,1.9298,2,34.61922811,2,104.3555333,1
2174,2,1.9289,2,34.61932623,2,104.4425899,1
2175,2,1.9285,2,34.61942434,2,104.6833012,1
2176,2,1.9277,2,34.61962057,2,104.6885246,1
2177,2,1.9267,2,34.61971869,2,104.724653,1
2178,2,1.9253,2,34.61991492,2,104.6989713,1
2179,2,1.9241,2,34.62001303,2,104.7163827,1
2180,2,1.9233,2,34.62011115,2,104.764699,1
2181,2,1.9224,2,34.62020926,2,104.9523058,1
2182,2,1.9211,2,34.62040549,2,105.0223864,1
2183,2,1.9205,2,34.62060172,2,105.034139,1
2184,2,1.9202,2,34.62079795,2,105.0554678,1
2185,2,1.9187,2,34.62069984,2,105.0646088,1
2186,2,1.9158,2,34.6210923,2,105.0833259,1
2187,2,1.9152,2,34.62128853,2,105.1695119,1
2188,2,1.9151,2,34.62138664,2,105.3101082,1
2189,2,1.9148,2,34.62138664,2,105.357554,1
2190,2,1.9147,2,34.62138664,2,105.3967294,1
2191,2,1.914,2,34.62168099,2,105.4137055,1
2192,2,1.9132,2,34.62168099,2,105.4472222,1
2193,2,1.9125,2,34.62177911,2,105.4737745,1
2194,2,1.9119,2,34.62187722,2,105.5634427,1
2195,2,1.9119,2,34.62187722,2,105.6770515,1
2196,2,1.9117,2,34.62197534,2,105.6996862,1
2197,2,1.9113,2,34.62217157,2,105.7597552,1
2198,2,1.911,2,34.62217157,2,105.7945778,1
2199,2,1.9108,2,34.62226968,2,105.7867427,1
2200,2,1.91,2,34.62226968,2,105.7836957,1
2201,2,1.9088,2,34.62256403,2,105.8716228,1
2202,2,1.9081,2,34.62246591,2,105.9639027,1
2203,2,1.9071,2,34.62276026,2,106.0692411,1
2204,2,1.9064,2,34.62285837,2,106.0631472,1
2205,2,1.9036,2,34.62325083,2,106.0783821,1
2206,2,1.9026,2,34.62354518,2,106.0836055,1
2207,2,1.9025,2,34.62344706,2,106.2298604,1
2208,2,1.9025,2,34.62354518,2,106.417032,1
2209,2,1.9019,2,34.62364329,2,106.4165967,1
2210,2,1.901,2,34.62364329,2,106.4705717,1
2211,2,1.8994,2,34.62393764,2,106.497124,1
2212,2,1.8986,2,34.62393764,2,106.5053943,1
2213,2,1.8985,2,34.62423199,2,106.5323819,1
2214,2,1.8984,2,34.62413387,2,106.5193234,1
2215,2,1.8977,2,34.62413387,2,106.5789571,1
2216,2,1.8974,2,34.62423199,2,106.8967135,1
2217,2,1.897,2,34.62452633,2,106.8096569,1
2218,2,1.8966,2,34.62442822,2,106.7730932,1
2219,2,1.8958,2,34.62452633,2,106.7387058,1
2220,2,1.8953,2,34.62472256,2,106.6934365,1
2221,2,1.8955,2,34.6243301,2,106.8640673,1
2222,2,1.8956,2,34.62472256,2,107.020769,1
2223,2,1.8949,2,34.62482068,2,107.0451448,1
2224,2,1.8937,2,34.62491879,2,107.0708265,1
2225,2,1.893,2,34.62501691,2,106.9232657,1
2226,2,1.8925,2,34.62511502,2,107.040792,1
2227,2,1.8923,2,34.62511502,2,107.1187076,1
2228,2,1.8919,2,34.62521314,2,107.2262224,1
2229,2,1.8917,2,34.62531125,2,107.1591889,1
2230,2,1.891,2,34.62540937,2,107.1918351,1
2231,2,1.8901,2,34.62540937,2,107.1435187,1
2232,2,1.8893,2,34.62540937,2,107.1857411,1
2233,2,1.8883,2,34.62580183,2,107.3293844,1
2234,2,1.8874,2,34.62580183,2,107.3777008,1
2235,2,1.886,2,34.62619429,2,107.4321111,1
2236,2,1.8852,2,34.62639052,2,107.4408168,1
2237,2,1.8851,2,34.62619429,2,107.4821686,1
2238,2,1.8845,2,34.62619429,2,107.5431082,1
2239,2,1.8841,2,34.62639052,2,107.5740133,1
2240,2,1.8824,2,34.62648864,2,107.5809778,1
2241,2,1.8816,2,34.62668487,2,107.6319058,1
2242,2,1.8812,2,34.62658675,2,107.7459499,1
2243,2,1.8811,2,34.62678298,2,107.856947,1
2244,2,1.8799,2,34.62707733,2,107.8134187,1
2245,2,1.8799,2,34.62707733,2,107.7873018,1
2246,2,1.8796,2,34.62707733,2,107.7664082,1
2247,2,1.8796,2,34.62707733,2,107.7894782,1
2248,2,1.8797,2,34.62707733,2,107.9783908,1
2249,2,1.8786,2,34.62697921,2,108.0206133,1
2250,2,1.8749,2,34.6275679,2,108.0166957,1
2251,2,1.8744,2,34.62776413,2,108.0219191,1
2252,2,1.8742,2,34.62796036,2,108.0245308,1
2253,2,1.8743,2,34.62776413,2,108.0306248,1
2254,2,1.874,2,34.62776413,2,108.1368337,1
2255,2,1.8734,2,34.62796036,2,108.3501222,1
2256,2,1.873,2,34.62805848,2,108.354475,1
2257,2,1.8727,2,34.62805848,2,108.3492517,1
2258,2,1.8723,2,34.62825471,2,108.3675335,1
2259,2,1.8718,2,34.62825471,2,108.3453341,1
2260,2,1.8715,2,34.62835282,2,108.3927799,1
2261,2,1.8712,2,34.62825471,2,108.5172708,1
2262,2,1.8703,2,34.62854906,2,108.6243503,1
2263,2,1.8703,2,34.62845094,2,108.6452439,1
2264,2,1.8699,2,34.62845094,2,108.6213033,1
2265,2,1.8696,2,34.62845094,2,108.7244653,1
2266,2,1.8691,2,34.62854906,2,108.773217,1
2267,2,1.8682,2,34.62864717,2,108.7658172,1
2268,2,1.8674,2,34.62894152,2,108.7862754,1
2269,2,1.8657,2,34.62894152,2,108.7919341,1
2270,2,1.864,2,34.62923586,2,108.8263214,1
2271,2,1.8637,2,34.62923586,2,108.8541795,1
2272,2,1.8633,2,34.62933398,2,108.973447,1
2273,2,1.863,2,34.62953021,2,108.9499417,1
2274,2,1.863,2,34.62943209,2,109.1027259,1
2275,2,1.8629,2,34.62953021,2,109.0204575,1
2276,2,1.8624,2,34.62953021,2,109.110561,1
2277,2,1.8615,2,34.62972644,2,109.1109963,1
2278,2,1.8612,2,34.62972644,2,109.1684536,1
2279,2,1.8608,2,34.62982455,2,109.2119819,1
2280,2,1.8606,2,34.62992267,2,109.2424517,1
2281,2,1.8603,2,34.63002078,2,109.227652,1
2282,2,1.8601,2,34.63002078,2,109.2259109,1
2283,2,1.8601,2,34.62992267,2,109.2811918,1
2284,2,1.8602,2,34.62992267,2,109.2624747,1
2285,2,1.8598,2,34.63002078,2,109.3186261,1
2286,2,1.8596,2,34.62992267,2,109.4622694,1
2287,2,1.8594,2,34.6301189,2,109.4835982,1
2288,2,1.8593,2,34.6301189,2,109.4618341,1
2289,2,1.8587,2,34.6301189,2,109.5110211,1
2290,2,1.8562,2,34.63031513,2,109.5214678,1
2291,2,1.8555,2,34.63051136,2,109.5593374,1
2292,2,1.8555,2,34.63060947,2,109.6411706,1
2293,2,1.8551,2,34.63060947,2,109.6646758,1
2294,2,1.8544,2,34.63070759,2,109.6598877,1
2295,2,1.8523,2,34.6308057,2,109.6594524,1
2296,2,1.8494,2,34.63129628,2,109.7282271,1
2297,2,1.8486,2,34.6313944,2,109.8261657,1
2298,2,1.8467,2,34.63168874,2,109.8801407,1
2299,2,1.8462,2,34.63178686,2,109.9280218,1
2300,2,1.846,2,34.63188497,2,109.9219279,1
2301,2,1.8449,2,34.63217932,2,109.9101752,1
2302,2,1.845,2,34.6320812,2,109.9576211,1
2303,2,1.8453,2,34.6320812,2,110.0368425,1
2304,2,1.8452,2,34.6320812,2,110.1778741,1
2305,2,1.8451,2,34.6320812,2,110.2584014,1
2306,2,1.8444,2,34.63217932,2,110.26406,1
2307,2,1.8431,2,34.63227743,2,110.3580811,1
2308,2,1.8418,2,34.63247366,2,110.3915979,1
2309,2,1.8402,2,34.63276801,2,110.4834425,1
2310,2,1.8396,2,34.63296424,2,110.4538433,1
2311,2,1.8394,2,34.63296424,2,110.3807158,1
2312,2,1.8389,2,34.63316047,2,110.3711396,1
2313,2,1.8391,2,34.63296424,2,110.4490552,1
2314,2,1.8393,2,34.63286612,2,110.730683,1
2315,2,1.838,2,34.63325859,2,110.71066,1
2316,2,1.8378,2,34.63355293,2,110.5792047,1
2317,2,1.8378,2,34.6333567,2,110.5417704,1
2318,2,1.8357,2,34.63316047,2,110.6727904,1
2319,2,1.8353,2,34.63325859,2,110.8312333,1
2320,2,1.8318,2,34.63394539,2,110.8482094,1
2321,2,1.8309,2,34.63414162,2,110.8146926,1
2322,2,1.8304,2,34.63414162,2,110.8194807,1
2323,2,1.8298,2,34.63414162,2,110.9496302,1
2324,2,1.8285,2,34.63423974,2,111.1886004,1
2325,2,1.8266,2,34.63473031,2,111.166401,1
2326,2,1.8253,2,34.63473031,2,111.1851181,1
2327,2,1.8245,2,34.63492654,2,111.1938238,1
2328,2,1.8241,2,34.63492654,2,111.2242936,1
2329,2,1.8224,2,34.63492654,2,111.4414996,1
2330,2,1.8198,2,34.63561335,2,111.5346501,1
2331,2,1.8199,2,34.63551523,2,111.5342148,1
2332,2,1.8194,2,34.63561335,2,111.5446616,1
2333,2,1.8176,2,34.63571147,2,111.566861,1
2334,2,1.8171,2,34.63610393,2,111.6735053,1
2335,2,1.8166,2,34.6359077,2,111.7927727,1
2336,2,1.8151,2,34.63610393,2,111.9377218,1
2337,2,1.813,2,34.63630016,2,112.0617774,1
2338,2,1.8125,2,34.6365945,2,112.0138963,1
2339,2,1.8119,2,34.63679073,2,112.0639538,1
2340,2,1.8109,2,34.63679073,2,112.0683066,1
2341,2,1.8102,2,34.63669262,2,112.1418694,1
2342,2,1.8081,2,34.63708508,2,112.3194647,1
2343,2,1.8072,2,34.63737942,2,112.3238175,1
2344,2,1.807,2,34.63737942,2,112.3725692,1
2345,2,1.8069,2,34.63737942,2,112.3747456,1
2346,2,1.8064,2,34.63737942,2,112.4086977,1
2347,2,1.8054,2,34.63737942,2,112.4813899,1
2348,2,1.8042,2,34.63767377,2,112.5645288,1
2349,2,1.8033,2,34.63796812,2,112.5941281,1
2350,2,1.8016,2,34.63806623,2,112.6328682,1
2351,2,1.8006,2,34.63836058,2,112.629386,1
2352,2,1.7999,2,34.63826246,2,112.7029487,1
2353,2,1.7997,2,34.63816435,2,112.7560532,1
2354,2,1.7979,2,34.63826246,2,112.8552977,1
2355,2,1.7962,2,34.63875304,2,112.9393072,1
2356,2,1.7957,2,34.63894927,2,112.8979554,1
2357,2,1.7956,2,34.63894927,2,112.8922967,1
2358,2,1.7951,2,34.63894927,2,112.9510598,1
2359,2,1.7937,2,34.6391455,2,113.2518402,1
2360,2,1.7932,2,34.63943984,2,113.3206148,1
2361,2,1.7927,2,34.63934173,2,113.3410731,1
2362,2,1.7919,2,34.63963607,2,113.2814394,1
2363,2,1.7918,2,34.63943984,2,113.3275793,1
2364,2,1.7917,2,34.63934173,2,113.3715429,1
2365,2,1.7915,2,34.63943984,2,113.4821047,1
2366,2,1.7915,2,34.63943984,2,113.5974546,1
2367,2,1.7912,2,34.63963607,2,113.6235715,1
2368,2,1.791,2,34.63973419,2,113.6174776,1
2369,2,1.7897,2,34.6398323,2,113.5700318,1
2370,2,1.7881,2,34.63993042,2,113.6462062,1
2371,2,1.7875,2,34.64002853,2,113.6914756,1
2372,2,1.7868,2,34.64012665,2,113.8129195,1
2373,2,1.786,2,34.64022477,2,113.8525302,1
2374,2,1.7853,2,34.64032288,2,113.8538361,1
2375,2,1.7851,2,34.64032288,2,113.8851764,1
2376,2,1.7846,2,34.64051911,2,113.9452454,1
2377,2,1.7844,2,34.64061723,2,113.9435043,1
2378,2,1.7838,2,34.64061723,2,113.9887737,1
2379,2,1.7831,2,34.64061723,2,114.0070556,1
2380,2,1.7821,2,34.64091157,2,114.0949827,1
2381,2,1.7815,2,34.64091157,2,114.1398168,1
2382,2,1.7809,2,34.6411078,2,114.2812836,1
2383,2,1.7809,2,34.6411078,2,114.2246969,1
2384,2,1.7809,2,34.6411078,2,114.2490727,1
2385,2,1.7809,2,34.64100969,2,114.3504936,1
2386,2,1.7808,2,34.6411078,2,114.3692107,1
2387,2,1.7803,2,34.6411078,2,114.3805281,1
2388,2,1.7801,2,34.64120592,2,114.3861867,1
2389,2,1.7796,2,34.64120592,2,114.4745491,1
2390,2,1.7789,2,34.64130403,2,114.5333123,1
2391,2,1.7785,2,34.64140215,2,114.5028425,1
2392,2,1.7775,2,34.64159838,2,114.4593142,1
2393,2,1.777,2,34.64159838,2,114.4923957,1
