       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   2800.000     1.6171   3.135277 6.9624e-02  0.0254114  0.1332483    34.6642     2.4995    27.7321    1502.08     1.4167
   2801.000     1.6170   3.135313 6.9597e-02  0.0235755  0.1329766    34.6643     2.5002    27.7322    1502.10     1.4165
   2802.000     1.6170   3.135350 6.8533e-02  0.0234875  0.1318498    34.6643     2.4996    27.7321    1502.12     1.4164
   2803.000     1.6162   3.135320 6.8130e-02  0.0236881  0.1318681    34.6643     2.5007    27.7322    1502.13     1.4155
   2804.000     1.6136   3.135149 6.8497e-02  0.0234439  0.1330249    34.6645     2.5029    27.7325    1502.13     1.4129
   2805.000     1.6127   3.135113 6.8893e-02  0.0242336  0.1330309    34.6646     2.5033    27.7327    1502.15     1.4119
   2806.000     1.6120   3.135102 6.7948e-02  0.0240350  0.1343435    34.6647     2.5030    27.7328    1502.16     1.4111
   2807.000     1.6117   3.135105 6.9729e-02  0.0240293  0.1349890    34.6646     2.5059    27.7328    1502.18     1.4107
   2808.000     1.6115   3.135121 6.9365e-02  0.0239093  0.1348629    34.6646     2.5073    27.7328    1502.19     1.4104
   2809.000     1.6112   3.135124 6.7253e-02  0.0244208  0.1346150    34.6645     2.5107    27.7327    1502.21     1.4100
   2810.000     1.6109   3.135140 6.8019e-02  0.0245436  0.1332352    34.6645     2.5103    27.7328    1502.23     1.4096
   2811.000     1.6099   3.135111 6.8189e-02  0.0255495  0.1354895    34.6647     2.5128    27.7330    1502.24     1.4086
   2812.000     1.6090   3.135073 6.9421e-02  0.0251685  0.1354781    34.6648     2.5137    27.7331    1502.25     1.4076
   2813.000     1.6090   3.135114 6.9423e-02  0.0244235  0.1343156    34.6648     2.5147    27.7332    1502.27     1.4075
   2814.000     1.6089   3.135148 6.9246e-02  0.0255360  0.1343101    34.6648     2.5141    27.7332    1502.29     1.4074
   2815.000     1.6087   3.135170 6.9598e-02  0.0263983  0.1343101    34.6649     2.5148    27.7333    1502.30     1.4070
   2816.000     1.6084   3.135176 6.8611e-02  0.0246656  0.1338721    34.6648     2.5166    27.7332    1502.32     1.4066
   2817.000     1.6075   3.135142 6.8330e-02  0.0257181  0.1331612    34.6649     2.5172    27.7333    1502.33     1.4057
   2818.000     1.6071   3.135148 6.9272e-02  0.0258808  0.1342726    34.6649     2.5181    27.7334    1502.34     1.4052
   2819.000     1.6070   3.135175 6.8973e-02  0.0271273  0.1352150    34.6649     2.5183    27.7334    1502.36     1.4050
   2820.000     1.6071   3.135214 6.7446e-02  0.0264688  0.1338469    34.6648     2.5188    27.7333    1502.38     1.4050
   2821.000     1.6073   3.135265 6.8337e-02  0.0267789  0.1324104    34.6647     2.5183    27.7332    1502.40     1.4051
   2822.000     1.6073   3.135316 6.8531e-02  0.0259895  0.1324278    34.6648     2.5207    27.7333    1502.41     1.4051
   2823.000     1.6075   3.135370 6.8599e-02  0.0247833  0.1319696    34.6649     2.5217    27.7334    1502.43     1.4051
   2824.000     1.6075   3.135411 6.8767e-02  0.0254839  0.1307972    34.6649     2.5220    27.7334    1502.45     1.4050
   2825.000     1.6074   3.135436 6.8930e-02  0.0250332  0.1318616    34.6649     2.5238    27.7334    1502.46     1.4048
   2826.000     1.6073   3.135478 6.8179e-02  0.0252127  0.1318681    34.6650     2.5225    27.7335    1502.48     1.4046
   2827.000     1.6073   3.135503 6.8846e-02  0.0252018  0.1297283    34.6649     2.5238    27.7334    1502.50     1.4045
   2828.000     1.6070   3.135528 6.9069e-02  0.0244817  0.1282837    34.6650     2.5238    27.7335    1502.51     1.4042
   2829.000     1.6067   3.135530 6.8460e-02  0.0245885  0.1303955    34.6649     2.5230    27.7334    1502.53     1.4038
   2830.000     1.6061   3.135514 6.8842e-02  0.0258596  0.1303521    34.6649     2.5251    27.7335    1502.54     1.4031
   2831.000     1.6053   3.135495 6.8864e-02  0.0254948  0.1284023    34.6651     2.5247    27.7336    1502.56     1.4022
   2832.000     1.6045   3.135467 6.8680e-02  0.0237500  0.1306072    34.6651     2.5227    27.7338    1502.57     1.4013
   2833.000     1.6032   3.135411 6.8092e-02  0.0247073  0.1294139    34.6653     2.5266    27.7340    1502.58     1.4000
   2834.000     1.6029   3.135425 6.8604e-02  0.0259326  0.1313349    34.6653     2.5253    27.7341    1502.60     1.3996
   2835.000     1.6028   3.135456 6.8900e-02  0.0245341  0.1318690    34.6654     2.5258    27.7341    1502.62     1.3994
   2836.000     1.6028   3.135491 6.8095e-02  0.0244195  0.1318681    34.6654     2.5273    27.7340    1502.63     1.3993
   2837.000     1.6027   3.135522 6.8885e-02  0.0244200  0.1318681    34.6654     2.5290    27.7341    1502.65     1.3991
   2838.000     1.6026   3.135540 6.8659e-02  0.0238032  0.1312170    34.6652     2.5304    27.7340    1502.67     1.3989
   2839.000     1.6024   3.135569 6.8849e-02  0.0245141  0.1305552    34.6653     2.5296    27.7340    1502.68     1.3986
   2840.000     1.6022   3.135601 6.7387e-02  0.0245671  0.1317804    34.6655     2.5299    27.7342    1502.70     1.3983
   2841.000     1.6023   3.135642 6.7601e-02  0.0245867  0.1328805    34.6654     2.5315    27.7341    1502.72     1.3983
   2842.000     1.6019   3.135641 6.8005e-02  0.0245793  0.1346836    34.6654     2.5304    27.7342    1502.73     1.3978
   2843.000     1.6010   3.135620 6.8319e-02  0.0242124  0.1362018    34.6656     2.5322    27.7344    1502.74     1.3969
   2844.000     1.5988   3.135469 6.8376e-02  0.0239628  0.1367506    34.6657     2.5332    27.7346    1502.75     1.3946
   2845.000     1.5964   3.135323 6.9446e-02  0.0246128  0.1362656    34.6659     2.5359    27.7350    1502.76     1.3922
   2846.000     1.5962   3.135360 6.8223e-02  0.0252850  0.1359380    34.6661     2.5352    27.7351    1502.77     1.3919
   2847.000     1.5963   3.135392 6.9310e-02  0.0257411  0.1363637    34.6660     2.5363    27.7350    1502.79     1.3919
   2848.000     1.5962   3.135434 6.9596e-02  0.0259959  0.1352820    34.6661     2.5385    27.7351    1502.81     1.3917
   2849.000     1.5961   3.135461 6.9293e-02  0.0259971  0.1343653    34.6661     2.5414    27.7351    1502.82     1.3915
   2850.000     1.5960   3.135489 6.7550e-02  0.0259829  0.1353823    34.6661     2.5419    27.7351    1502.84     1.3913
   2851.000     1.5959   3.135507 6.8670e-02  0.0279334  0.1331110    34.6660     2.5415    27.7351    1502.86     1.3911
   2852.000     1.5958   3.135541 6.9121e-02  0.0274178  0.1327375    34.6659     2.5425    27.7350    1502.87     1.3910
   2853.000     1.5956   3.135571 6.8486e-02  0.0259397  0.1313545    34.6661     2.5466    27.7352    1502.89     1.3907
   2854.000     1.5955   3.135601 6.9177e-02  0.0253798  0.1311282    34.6661     2.5485    27.7352    1502.91     1.3904
   2855.000     1.5945   3.135563 6.7383e-02  0.0242205  0.1314895    34.6662     2.5452    27.7354    1502.92     1.3894
   2856.000     1.5943   3.135583 6.8755e-02  0.0237100  0.1303900    34.6662     2.5448    27.7354    1502.94     1.3891
   2857.000     1.5939   3.135584 6.7586e-02  0.0245404  0.1293584    34.6662     2.5492    27.7354    1502.95     1.3886
   2858.000     1.5931   3.135567 6.8418e-02  0.0259220  0.1304425    34.6664     2.5477    27.7356    1502.96     1.3877
   2859.000     1.5928   3.135568 6.9324e-02  0.0259031  0.1306015    34.6662     2.5500    27.7355    1502.98     1.3874
   2860.000     1.5918   3.135535 6.7413e-02  0.0244096  0.1306019    34.6664     2.5525    27.7357    1502.99     1.3863
   2861.000     1.5911   3.135520 6.9065e-02  0.0239192  0.1317856    34.6666     2.5509    27.7359    1503.01     1.3855
   2862.000     1.5908   3.135538 6.8717e-02  0.0244704  0.1304970    34.6666     2.5522    27.7359    1503.02     1.3851
   2863.000     1.5908   3.135568 6.9038e-02  0.0239905  0.1317926    34.6665     2.5544    27.7359    1503.04     1.3851
   2864.000     1.5906   3.135590 6.7615e-02  0.0247540  0.1329565    34.6666     2.5567    27.7360    1503.06     1.3847
   2865.000     1.5901   3.135591 6.8226e-02  0.0259512  0.1330897    34.6666     2.5571    27.7360    1503.07     1.3842
   2866.000     1.5899   3.135609 6.8484e-02  0.0251562  0.1340532    34.6667     2.5595    27.7361    1503.09     1.3838
   2867.000     1.5891   3.135588 6.8323e-02  0.0241550  0.1342039    34.6667     2.5602    27.7362    1503.10     1.3830
   2868.000     1.5885   3.135569 6.7923e-02  0.0235128  0.1343087    34.6667     2.5589    27.7362    1503.11     1.3823
   2869.000     1.5875   3.135524 6.7907e-02  0.0240362  0.1348651    34.6668     2.5597    27.7363    1503.13     1.3812
   2870.000     1.5868   3.135510 6.8942e-02  0.0245506  0.1347462    34.6668     2.5627    27.7364    1503.14     1.3805
   2871.000     1.5860   3.135474 6.8456e-02  0.0238247  0.1334151    34.6668     2.5622    27.7365    1503.15     1.3796
   2872.000     1.5853   3.135460 6.8512e-02  0.0244697  0.1339064    34.6669     2.5635    27.7366    1503.17     1.3788
   2873.000     1.5847   3.135463 6.8869e-02  0.0260035  0.1342661    34.6671     2.5650    27.7368    1503.18     1.3781
   2874.000     1.5845   3.135480 6.7147e-02  0.0258949  0.1343103    34.6671     2.5660    27.7368    1503.20     1.3778
   2875.000     1.5843   3.135509 6.7992e-02  0.0245462  0.1336301    34.6671     2.5653    27.7369    1503.22     1.3776
   2876.000     1.5842   3.135532 6.8161e-02  0.0259835  0.1330474    34.6670     2.5689    27.7368    1503.23     1.3774
   2877.000     1.5843   3.135572 6.9117e-02  0.0245827  0.1330890    34.6671     2.5688    27.7368    1503.25     1.3773
   2878.000     1.5842   3.135605 6.8864e-02  0.0244685  0.1330891    34.6671     2.5706    27.7368    1503.27     1.3771
   2879.000     1.5838   3.135611 6.8138e-02  0.0257769  0.1332344    34.6671     2.5712    27.7368    1503.28     1.3767
   2880.000     1.5832   3.135599 6.9996e-02  0.0246690  0.1341112    34.6672     2.5726    27.7370    1503.30     1.3760
   2881.000     1.5829   3.135605 6.8002e-02  0.0259812  0.1332391    34.6670     2.5724    27.7369    1503.31     1.3756
   2882.000     1.5830   3.135656 6.8801e-02  0.0266784  0.1339944    34.6671     2.5733    27.7369    1503.33     1.3756
   2883.000     1.5831   3.135701 6.9321e-02  0.0260981  0.1330966    34.6671     2.5741    27.7369    1503.35     1.3756
   2884.000     1.5830   3.135729 6.8462e-02  0.0260634  0.1328994    34.6671     2.5758    27.7369    1503.36     1.3754
   2885.000     1.5829   3.135763 6.8063e-02  0.0266186  0.1329891    34.6672     2.5787    27.7370    1503.38     1.3752
   2886.000     1.5827   3.135792 6.7190e-02  0.0264338  0.1329828    34.6672     2.5755    27.7370    1503.40     1.3750
   2887.000     1.5825   3.135814 6.7764e-02  0.0259477  0.1318713    34.6673     2.5767    27.7371    1503.41     1.3747
   2888.000     1.5825   3.135848 6.8794e-02  0.0259594  0.1341351    34.6672     2.5768    27.7370    1503.43     1.3746
   2889.000     1.5823   3.135872 6.7402e-02  0.0262753  0.1332861    34.6673     2.5776    27.7371    1503.44     1.3743
   2890.000     1.5823   3.135899 6.7690e-02  0.0269555  0.1330417    34.6672     2.5777    27.7370    1503.46     1.3741
   2891.000     1.5822   3.135929 6.8045e-02  0.0264894  0.1330421    34.6672     2.5792    27.7370    1503.48     1.3740
   2892.000     1.5817   3.135925 6.8472e-02  0.0252605  0.1311562    34.6672     2.5793    27.7371    1503.49     1.3734
   2893.000     1.5805   3.135865 6.9059e-02  0.0254160  0.1305521    34.6673     2.5814    27.7373    1503.50     1.3721
   2894.000     1.5800   3.135874 6.7633e-02  0.0249861  0.1306466    34.6674     2.5798    27.7374    1503.52     1.3716
   2895.000     1.5799   3.135902 6.8130e-02  0.0244220  0.1306471    34.6675     2.5805    27.7374    1503.54     1.3713
   2896.000     1.5798   3.135936 6.9029e-02  0.0246535  0.1314411    34.6675     2.5824    27.7375    1503.55     1.3712
   2897.000     1.5793   3.135934 6.9033e-02  0.0245153  0.1309803    34.6676     2.5841    27.7376    1503.57     1.3706
   2898.000     1.5789   3.135940 6.8423e-02  0.0261343  0.1314789    34.6676     2.5836    27.7376    1503.58     1.3701
   2899.000     1.5784   3.135931 6.7909e-02  0.0258912  0.1302700    34.6676     2.5844    27.7377    1503.60     1.3695
   2900.000     1.5781   3.135960 6.7142e-02  0.0259471  0.1300323    34.6677     2.5854    27.7378    1503.61     1.3691
   2901.000     1.5776   3.135952 6.7988e-02  0.0257380  0.1306000    34.6677     2.5858    27.7378    1503.63     1.3686
   2902.000     1.5775   3.135983 6.8324e-02  0.0245317  0.1305538    34.6677     2.5870    27.7378    1503.64     1.3684
   2903.000     1.5776   3.136029 6.8571e-02  0.0238349  0.1310371    34.6677     2.5870    27.7378    1503.66     1.3684
   2904.000     1.5777   3.136073 6.6934e-02  0.0246277  0.1313355    34.6677     2.5879    27.7378    1503.68     1.3684
   2905.000     1.5778   3.136123 6.8089e-02  0.0245719  0.1302221    34.6678     2.5885    27.7379    1503.70     1.3683
   2906.000     1.5778   3.136170 6.7246e-02  0.0236307  0.1299610    34.6679     2.5889    27.7379    1503.71     1.3683
   2907.000     1.5779   3.136205 6.8675e-02  0.0237219  0.1318158    34.6677     2.5885    27.7378    1503.73     1.3683
   2908.000     1.5776   3.136217 6.8839e-02  0.0229458  0.1318681    34.6677     2.5889    27.7378    1503.75     1.3679
   2909.000     1.5772   3.136230 6.7625e-02  0.0229813  0.1318241    34.6679     2.5902    27.7380    1503.76     1.3674
   2910.000     1.5771   3.136259 6.7988e-02  0.0224618  0.1318685    34.6678     2.5895    27.7379    1503.78     1.3672
   2911.000     1.5772   3.136303 6.8377e-02  0.0233029  0.1322761    34.6679     2.5910    27.7380    1503.80     1.3671
   2912.000     1.5772   3.136345 6.7273e-02  0.0243022  0.1328080    34.6679     2.5929    27.7380    1503.81     1.3671
   2913.000     1.5773   3.136394 6.8105e-02  0.0244768  0.1318610    34.6680     2.5910    27.7380    1503.83     1.3671
   2914.000     1.5773   3.136427 6.8224e-02  0.0239072  0.1330467    34.6679     2.5917    27.7380    1503.85     1.3670
   2915.000     1.5769   3.136430 6.8572e-02  0.0239806  0.1330892    34.6679     2.5921    27.7380    1503.86     1.3665
   2916.000     1.5762   3.136414 6.8648e-02  0.0245587  0.1352714    34.6680     2.5927    27.7381    1503.88     1.3657
   2917.000     1.5761   3.136438 6.7645e-02  0.0255987  0.1352869    34.6679     2.5937    27.7380    1503.89     1.3656
   2918.000     1.5759   3.136460 6.8426e-02  0.0246297  0.1333340    34.6679     2.5932    27.7381    1503.91     1.3653
   2919.000     1.5755   3.136464 6.7547e-02  0.0244163  0.1352463    34.6680     2.5951    27.7382    1503.93     1.3647
   2920.000     1.5753   3.136500 6.8531e-02  0.0238588  0.1343076    34.6682     2.5947    27.7384    1503.94     1.3644
   2921.000     1.5752   3.136535 6.8095e-02  0.0256546  0.1343101    34.6683     2.5950    27.7384    1503.96     1.3642
   2922.000     1.5749   3.136551 6.7044e-02  0.0245213  0.1343101    34.6682     2.5965    27.7384    1503.97     1.3639
   2923.000     1.5746   3.136550 6.7154e-02  0.0257791  0.1342598    34.6681     2.5960    27.7383    1503.99     1.3635
   2924.000     1.5745   3.136579 6.8454e-02  0.0247146  0.1333349    34.6681     2.5967    27.7384    1504.01     1.3633
   2925.000     1.5744   3.136608 6.8159e-02  0.0259416  0.1339154    34.6681     2.5973    27.7384    1504.02     1.3631
   2926.000     1.5743   3.136643 6.6903e-02  0.0259701  0.1343157    34.6682     2.5985    27.7384    1504.04     1.3629
   2927.000     1.5742   3.136680 6.8555e-02  0.0264628  0.1343101    34.6683     2.5979    27.7386    1504.06     1.3627
   2928.000     1.5741   3.136698 6.7682e-02  0.0266507  0.1334563    34.6682     2.5992    27.7384    1504.07     1.3625
   2929.000     1.5738   3.136723 6.7208e-02  0.0260240  0.1323970    34.6683     2.5993    27.7386    1504.09     1.3622
   2930.000     1.5739   3.136752 6.8044e-02  0.0261118  0.1311057    34.6681     2.6004    27.7384    1504.11     1.3622
   2931.000     1.5735   3.136763 6.7757e-02  0.0268420  0.1335667    34.6682     2.6004    27.7385    1504.12     1.3617
   2932.000     1.5728   3.136739 6.8550e-02  0.0271768  0.1331302    34.6682     2.6011    27.7386    1504.13     1.3609
   2933.000     1.5720   3.136733 6.8728e-02  0.0272116  0.1330882    34.6685     2.6009    27.7388    1504.15     1.3601
   2934.000     1.5720   3.136763 6.7196e-02  0.0263623  0.1317897    34.6684     2.6006    27.7388    1504.17     1.3599
   2935.000     1.5719   3.136783 6.7099e-02  0.0265847  0.1306461    34.6683     2.6026    27.7388    1504.18     1.3597
   2936.000     1.5715   3.136790 6.8702e-02  0.0271012  0.1308406    34.6684     2.6024    27.7388    1504.20     1.3592
   2937.000     1.5710   3.136784 6.7440e-02  0.0257570  0.1311971    34.6683     2.6032    27.7388    1504.21     1.3587
